timestamp,event_type,pollutant,sensor_id,segment_id,value,threshold_level,details
2023-02-10 18:00:00+00:00,threshold_alert,PM10,S10,2,66.8763,alert,Threshold level: alert
2023-02-10 19:00:00+00:00,threshold_alert,PM10,S10,2,68.9809,alert,Threshold level: alert
2023-02-10 20:00:00+00:00,threshold_alert,PM10,S10,2,70.1931,alert,Threshold level: alert
2023-02-10 21:00:00+00:00,threshold_alert,PM10,S10,2,70.9232,alert,Threshold level: alert
2023-02-10 22:00:00+00:00,threshold_alert,PM10,S10,2,70.6222,alert,Threshold level: alert
2023-02-10 23:00:00+00:00,threshold_alert,PM10,S10,2,68.6138,alert,Threshold level: alert
2023-02-11 00:00:00+00:00,threshold_alert,PM10,S10,2,68.724,alert,Threshold level: alert
2023-02-11 01:00:00+00:00,threshold_alert,PM10,S10,2,69.0226,alert,Threshold level: alert
2023-02-11 02:00:00+00:00,threshold_alert,PM10,S10,2,67.9363,alert,Threshold level: alert
2023-02-11 03:00:00+00:00,threshold_alert,PM10,S10,2,64.219,alert,Threshold level: alert
2023-02-11 04:00:00+00:00,threshold_alert,PM10,S10,2,56.4428,alert,Threshold level: alert
2023-02-11 05:00:00+00:00,threshold_alert,PM10,S10,2,53.7848,alert,Threshold level: alert
2023-02-11 06:00:00+00:00,threshold_alert,PM10,S10,2,51.0901,alert,Threshold level: alert
2023-02-11 07:00:00+00:00,threshold_warn,PM10,S10,2,49.1151,warn,Threshold level: warn
2023-02-11 08:00:00+00:00,threshold_warn,PM10,S10,2,48.3612,warn,Threshold level: warn
2023-02-11 09:00:00+00:00,threshold_warn,PM10,S10,2,47.6061,warn,Threshold level: warn
2023-02-11 10:00:00+00:00,threshold_warn,PM10,S10,2,45.2307,warn,Threshold level: warn
2023-02-12 22:00:00+00:00,threshold_warn,PM10,S10,2,46.3924,warn,Threshold level: warn
2023-02-12 23:00:00+00:00,threshold_alert,PM10,S10,2,52.0852,alert,Threshold level: alert
2023-02-13 00:00:00+00:00,threshold_alert,PM10,S10,2,53.7956,alert,Threshold level: alert
2023-02-13 01:00:00+00:00,threshold_alert,PM10,S10,2,57.6024,alert,Threshold level: alert
2023-02-13 02:00:00+00:00,threshold_alert,PM10,S10,2,55.1676,alert,Threshold level: alert
2023-02-13 03:00:00+00:00,threshold_alert,PM10,S10,2,50.5037,alert,Threshold level: alert
2023-02-13 04:00:00+00:00,threshold_alert,PM10,S10,2,50.6154,alert,Threshold level: alert
2023-02-13 05:00:00+00:00,threshold_alert,PM10,S10,2,51.8137,alert,Threshold level: alert
2023-02-13 06:00:00+00:00,threshold_alert,PM10,S10,2,50.7041,alert,Threshold level: alert
2023-02-13 07:00:00+00:00,threshold_alert,PM10,S10,2,50.0171,alert,Threshold level: alert
2023-02-13 08:00:00+00:00,threshold_warn,PM10,S10,2,49.2692,warn,Threshold level: warn
2023-02-13 09:00:00+00:00,threshold_alert,PM10,S10,2,52.6867,alert,Threshold level: alert
2023-02-13 10:00:00+00:00,threshold_alert,PM10,S10,2,51.6439,alert,Threshold level: alert
2023-02-13 21:00:00+00:00,threshold_warn,PM10,S10,2,48.682,warn,Threshold level: warn
2023-02-13 22:00:00+00:00,threshold_alert,PM10,S10,2,50.1902,alert,Threshold level: alert
2023-02-13 23:00:00+00:00,threshold_alert,PM10,S10,2,52.4501,alert,Threshold level: alert
2023-02-14 00:00:00+00:00,threshold_alert,PM10,S10,2,55.2201,alert,Threshold level: alert
2023-02-14 01:00:00+00:00,threshold_alert,PM10,S10,2,56.5937,alert,Threshold level: alert
2023-02-14 02:00:00+00:00,threshold_alert,PM10,S10,2,59.5756,alert,Threshold level: alert
2023-02-14 03:00:00+00:00,threshold_alert,PM10,S10,2,58.6683,alert,Threshold level: alert
2023-02-14 04:00:00+00:00,threshold_alert,PM10,S10,2,56.3452,alert,Threshold level: alert
2023-02-14 05:00:00+00:00,threshold_alert,PM10,S10,2,55.3363,alert,Threshold level: alert
2023-02-14 06:00:00+00:00,threshold_alert,PM10,S10,2,55.4952,alert,Threshold level: alert
2023-02-14 07:00:00+00:00,threshold_alert,PM10,S10,2,54.9291,alert,Threshold level: alert
2023-02-14 08:00:00+00:00,threshold_alert,PM10,S10,2,56.55,alert,Threshold level: alert
2023-02-14 09:00:00+00:00,threshold_alert,PM10,S10,2,57.1794,alert,Threshold level: alert
2023-02-14 10:00:00+00:00,threshold_alert,PM10,S10,2,55.5537,alert,Threshold level: alert
2023-02-14 11:00:00+00:00,threshold_alert,PM10,S10,2,52.8108,alert,Threshold level: alert
2023-02-14 12:00:00+00:00,threshold_warn,PM10,S10,2,48.686,warn,Threshold level: warn
2023-02-14 13:00:00+00:00,threshold_alert,PM10,S10,2,50.0188,alert,Threshold level: alert
2023-02-14 14:00:00+00:00,threshold_alert,PM10,S10,2,52.5006,alert,Threshold level: alert
2023-02-14 15:00:00+00:00,threshold_alert,PM10,S10,2,51.7969,alert,Threshold level: alert
2023-02-14 16:00:00+00:00,threshold_alert,PM10,S10,2,53.5736,alert,Threshold level: alert
2023-02-14 17:00:00+00:00,threshold_alert,PM10,S10,2,55.1676,alert,Threshold level: alert
2023-02-14 18:00:00+00:00,threshold_alert,PM10,S10,2,55.9028,alert,Threshold level: alert
2023-02-14 19:00:00+00:00,threshold_alert,PM10,S10,2,56.6662,alert,Threshold level: alert
2023-02-14 20:00:00+00:00,threshold_alert,PM10,S10,2,54.5531,alert,Threshold level: alert
2023-02-14 21:00:00+00:00,threshold_alert,PM10,S10,2,52.6342,alert,Threshold level: alert
2023-02-14 22:00:00+00:00,threshold_alert,PM10,S10,2,53.3593,alert,Threshold level: alert
2023-02-14 23:00:00+00:00,threshold_alert,PM10,S10,2,53.7704,alert,Threshold level: alert
2023-02-15 00:00:00+00:00,threshold_alert,PM10,S10,2,52.9662,alert,Threshold level: alert
2023-02-15 01:00:00+00:00,threshold_alert,PM10,S10,2,51.6579,alert,Threshold level: alert
2023-02-15 02:00:00+00:00,threshold_alert,PM10,S10,2,52.1507,alert,Threshold level: alert
2023-02-15 03:00:00+00:00,threshold_alert,PM10,S10,2,51.9018,alert,Threshold level: alert
2023-02-15 04:00:00+00:00,threshold_alert,PM10,S10,2,52.8482,alert,Threshold level: alert
2023-02-15 05:00:00+00:00,threshold_alert,PM10,S10,2,52.4654,alert,Threshold level: alert
2023-02-15 06:00:00+00:00,threshold_warn,PM10,S10,2,49.2646,warn,Threshold level: warn
2023-02-15 07:00:00+00:00,threshold_warn,PM10,S10,2,49.0752,warn,Threshold level: warn
2023-02-15 08:00:00+00:00,threshold_warn,PM10,S10,2,46.2652,warn,Threshold level: warn
2023-02-15 09:00:00+00:00,threshold_warn,PM10,S10,2,46.154,warn,Threshold level: warn
2023-02-15 10:00:00+00:00,threshold_warn,PM10,S10,2,46.5993,warn,Threshold level: warn
2023-02-15 11:00:00+00:00,threshold_warn,PM10,S10,2,46.256,warn,Threshold level: warn
2023-02-15 12:00:00+00:00,threshold_warn,PM10,S10,2,45.7842,warn,Threshold level: warn
2023-02-15 15:00:00+00:00,threshold_alert,PM10,S10,2,50.1684,alert,Threshold level: alert
2023-02-15 16:00:00+00:00,threshold_alert,PM10,S10,2,54.3706,alert,Threshold level: alert
2023-02-15 17:00:00+00:00,threshold_alert,PM10,S10,2,61.8822,alert,Threshold level: alert
2023-02-15 18:00:00+00:00,threshold_alert,PM10,S10,2,69.1339,alert,Threshold level: alert
2023-02-15 19:00:00+00:00,threshold_alert,PM10,S10,2,71.8121,alert,Threshold level: alert
2023-02-15 20:00:00+00:00,threshold_alert,PM10,S10,2,75.8864,alert,Threshold level: alert
2023-02-15 21:00:00+00:00,threshold_alert,PM10,S10,2,78.9812,alert,Threshold level: alert
2023-02-15 22:00:00+00:00,threshold_alert,PM10,S10,2,77.9131,alert,Threshold level: alert
2023-02-15 23:00:00+00:00,threshold_alert,PM10,S10,2,70.9835,alert,Threshold level: alert
2023-02-16 00:00:00+00:00,threshold_alert,PM10,S10,2,58.4452,alert,Threshold level: alert
2023-02-16 01:00:00+00:00,threshold_alert,PM10,S10,2,56.9426,alert,Threshold level: alert
2023-02-16 02:00:00+00:00,threshold_alert,PM10,S10,2,56.4017,alert,Threshold level: alert
2023-02-16 03:00:00+00:00,threshold_alert,PM10,S10,2,56.8947,alert,Threshold level: alert
2023-02-16 04:00:00+00:00,threshold_alert,PM10,S10,2,55.8051,alert,Threshold level: alert
2023-02-16 05:00:00+00:00,threshold_alert,PM10,S10,2,55.1641,alert,Threshold level: alert
2023-02-16 06:00:00+00:00,threshold_alert,PM10,S10,2,54.7653,alert,Threshold level: alert
2023-02-16 07:00:00+00:00,threshold_alert,PM10,S10,2,55.1387,alert,Threshold level: alert
2023-02-16 08:00:00+00:00,threshold_alert,PM10,S10,2,54.4084,alert,Threshold level: alert
2023-02-16 09:00:00+00:00,threshold_alert,PM10,S10,2,55.2933,alert,Threshold level: alert
2023-02-16 10:00:00+00:00,threshold_alert,PM10,S10,2,53.4925,alert,Threshold level: alert
2023-02-16 11:00:00+00:00,threshold_alert,PM10,S10,2,51.4415,alert,Threshold level: alert
2023-02-16 12:00:00+00:00,threshold_warn,PM10,S10,2,48.4769,warn,Threshold level: warn
2023-02-16 13:00:00+00:00,threshold_warn,PM10,S10,2,47.5801,warn,Threshold level: warn
2023-02-16 14:00:00+00:00,threshold_alert,PM10,S10,2,51.7035,alert,Threshold level: alert
2023-02-16 15:00:00+00:00,threshold_alert,PM10,S10,2,56.151,alert,Threshold level: alert
2023-02-16 16:00:00+00:00,threshold_alert,PM10,S10,2,58.2993,alert,Threshold level: alert
2023-02-16 17:00:00+00:00,threshold_alert,PM10,S10,2,66.0868,alert,Threshold level: alert
2023-02-16 18:00:00+00:00,threshold_alert,PM10,S10,2,65.6939,alert,Threshold level: alert
2023-02-16 19:00:00+00:00,threshold_alert,PM10,S10,2,64.5565,alert,Threshold level: alert
2023-02-16 20:00:00+00:00,threshold_alert,PM10,S10,2,58.4113,alert,Threshold level: alert
2023-02-16 21:00:00+00:00,threshold_alert,PM10,S10,2,54.3008,alert,Threshold level: alert
2023-02-16 22:00:00+00:00,threshold_alert,PM10,S10,2,54.1487,alert,Threshold level: alert
2023-02-16 23:00:00+00:00,threshold_alert,PM10,S10,2,54.4295,alert,Threshold level: alert
2023-02-17 00:00:00+00:00,threshold_alert,PM10,S10,2,54.5555,alert,Threshold level: alert
2023-02-17 01:00:00+00:00,threshold_alert,PM10,S10,2,53.649,alert,Threshold level: alert
2023-02-17 02:00:00+00:00,threshold_alert,PM10,S10,2,53.083,alert,Threshold level: alert
2023-02-17 03:00:00+00:00,threshold_warn,PM10,S10,2,48.5446,warn,Threshold level: warn
2023-02-22 23:00:00+00:00,threshold_warn,PM10,S10,2,47.5276,warn,Threshold level: warn
2023-02-23 00:00:00+00:00,threshold_warn,PM10,S10,2,49.3079,warn,Threshold level: warn
2023-02-23 01:00:00+00:00,threshold_alert,PM10,S10,2,51.0505,alert,Threshold level: alert
2023-02-23 02:00:00+00:00,threshold_alert,PM10,S10,2,50.795,alert,Threshold level: alert
2023-02-23 03:00:00+00:00,threshold_alert,PM10,S10,2,50.8877,alert,Threshold level: alert
2023-02-23 04:00:00+00:00,threshold_alert,PM10,S10,2,53.2698,alert,Threshold level: alert
2023-02-23 05:00:00+00:00,threshold_alert,PM10,S10,2,58.3434,alert,Threshold level: alert
2023-02-23 06:00:00+00:00,threshold_alert,PM10,S10,2,60.6307,alert,Threshold level: alert
2023-02-23 07:00:00+00:00,threshold_alert,PM10,S10,2,62.6611,alert,Threshold level: alert
2023-02-23 08:00:00+00:00,threshold_alert,PM10,S10,2,57.9462,alert,Threshold level: alert
2023-02-23 09:00:00+00:00,threshold_warn,PM10,S10,2,47.9768,warn,Threshold level: warn
2023-02-23 17:00:00+00:00,threshold_warn,PM10,S10,2,46.567,warn,Threshold level: warn
2023-02-23 18:00:00+00:00,threshold_alert,PM10,S10,2,51.0035,alert,Threshold level: alert
2023-02-23 19:00:00+00:00,threshold_alert,PM10,S10,2,54.2534,alert,Threshold level: alert
2023-02-23 20:00:00+00:00,threshold_alert,PM10,S10,2,56.3775,alert,Threshold level: alert
2023-02-23 21:00:00+00:00,threshold_alert,PM10,S10,2,59.1886,alert,Threshold level: alert
2023-02-23 22:00:00+00:00,threshold_alert,PM10,S10,2,60.5529,alert,Threshold level: alert
2023-02-23 23:00:00+00:00,threshold_alert,PM10,S10,2,60.0024,alert,Threshold level: alert
2023-02-24 00:00:00+00:00,threshold_alert,PM10,S10,2,56.6095,alert,Threshold level: alert
2023-02-24 01:00:00+00:00,threshold_warn,PM10,S10,2,47.1819,warn,Threshold level: warn
2023-02-28 19:00:00+00:00,threshold_warn,PM10,S10,2,45.9298,warn,Threshold level: warn
2023-02-28 20:00:00+00:00,threshold_warn,PM10,S10,2,47.498,warn,Threshold level: warn
2023-02-28 21:00:00+00:00,threshold_alert,PM10,S10,2,51.7194,alert,Threshold level: alert
2023-02-28 22:00:00+00:00,threshold_alert,PM10,S10,2,55.2816,alert,Threshold level: alert
2023-02-28 23:00:00+00:00,threshold_alert,PM10,S10,2,57.1891,alert,Threshold level: alert
2023-03-01 00:00:00+00:00,threshold_alert,PM10,S10,2,58.9829,alert,Threshold level: alert
2023-03-01 01:00:00+00:00,threshold_alert,PM10,S10,2,58.5729,alert,Threshold level: alert
2023-03-01 02:00:00+00:00,threshold_alert,PM10,S10,2,58.5191,alert,Threshold level: alert
2023-03-01 03:00:00+00:00,threshold_alert,PM10,S10,2,58.1027,alert,Threshold level: alert
2023-03-01 04:00:00+00:00,threshold_alert,PM10,S10,2,60.2171,alert,Threshold level: alert
2023-03-01 05:00:00+00:00,threshold_alert,PM10,S10,2,60.0694,alert,Threshold level: alert
2023-03-01 06:00:00+00:00,threshold_alert,PM10,S10,2,60.3535,alert,Threshold level: alert
2023-03-01 07:00:00+00:00,threshold_alert,PM10,S10,2,59.7774,alert,Threshold level: alert
2023-03-01 08:00:00+00:00,threshold_alert,PM10,S10,2,54.8882,alert,Threshold level: alert
2023-03-01 09:00:00+00:00,threshold_alert,PM10,S10,2,54.6188,alert,Threshold level: alert
2023-03-01 10:00:00+00:00,threshold_warn,PM10,S10,2,47.7178,warn,Threshold level: warn
2023-03-01 11:00:00+00:00,threshold_warn,PM10,S10,2,46.2129,warn,Threshold level: warn
2023-03-01 18:00:00+00:00,threshold_warn,PM10,S10,2,46.8462,warn,Threshold level: warn
2023-03-01 19:00:00+00:00,threshold_alert,PM10,S10,2,51.6106,alert,Threshold level: alert
2023-03-01 20:00:00+00:00,threshold_alert,PM10,S10,2,54.501,alert,Threshold level: alert
2023-03-01 21:00:00+00:00,threshold_alert,PM10,S10,2,56.9609,alert,Threshold level: alert
2023-03-01 22:00:00+00:00,threshold_alert,PM10,S10,2,61.6792,alert,Threshold level: alert
2023-03-01 23:00:00+00:00,threshold_alert,PM10,S10,2,63.0897,alert,Threshold level: alert
2023-03-02 00:00:00+00:00,threshold_alert,PM10,S10,2,65.3443,alert,Threshold level: alert
2023-03-02 01:00:00+00:00,threshold_alert,PM10,S10,2,65.9738,alert,Threshold level: alert
2023-03-02 02:00:00+00:00,threshold_alert,PM10,S10,2,66.5972,alert,Threshold level: alert
2023-03-02 03:00:00+00:00,threshold_alert,PM10,S10,2,67.7359,alert,Threshold level: alert
2023-03-02 04:00:00+00:00,threshold_alert,PM10,S10,2,71.8143,alert,Threshold level: alert
2023-03-02 05:00:00+00:00,threshold_alert,PM10,S10,2,72.7794,alert,Threshold level: alert
2023-03-02 06:00:00+00:00,threshold_alert,PM10,S10,2,72.5209,alert,Threshold level: alert
2023-03-02 07:00:00+00:00,threshold_alert,PM10,S10,2,66.2744,alert,Threshold level: alert
2023-03-02 08:00:00+00:00,threshold_alert,PM10,S10,2,63.3945,alert,Threshold level: alert
2023-03-02 09:00:00+00:00,threshold_alert,PM10,S10,2,57.9224,alert,Threshold level: alert
2023-03-02 10:00:00+00:00,threshold_alert,PM10,S10,2,54.7555,alert,Threshold level: alert
2023-03-02 11:00:00+00:00,threshold_alert,PM10,S10,2,53.5856,alert,Threshold level: alert
2023-03-02 12:00:00+00:00,threshold_warn,PM10,S10,2,49.4808,warn,Threshold level: warn
2023-03-02 13:00:00+00:00,threshold_warn,PM10,S10,2,45.9935,warn,Threshold level: warn
2023-03-02 19:00:00+00:00,threshold_alert,PM10,S10,2,50.1422,alert,Threshold level: alert
2023-03-02 20:00:00+00:00,threshold_alert,PM10,S10,2,55.6532,alert,Threshold level: alert
2023-03-02 21:00:00+00:00,threshold_alert,PM10,S10,2,57.193,alert,Threshold level: alert
2023-03-02 22:00:00+00:00,threshold_alert,PM10,S10,2,61.3822,alert,Threshold level: alert
2023-03-02 23:00:00+00:00,threshold_alert,PM10,S10,2,67.7271,alert,Threshold level: alert
2023-03-03 00:00:00+00:00,threshold_alert,PM10,S10,2,71.1407,alert,Threshold level: alert
2023-03-03 01:00:00+00:00,threshold_alert,PM10,S10,2,75.3829,alert,Threshold level: alert
2023-03-03 02:00:00+00:00,threshold_alert,PM10,S10,2,75.5747,alert,Threshold level: alert
2023-03-03 03:00:00+00:00,threshold_alert,PM10,S10,2,75.6073,alert,Threshold level: alert
2023-03-03 04:00:00+00:00,threshold_alert,PM10,S10,2,74.1576,alert,Threshold level: alert
2023-03-03 05:00:00+00:00,threshold_alert,PM10,S10,2,68.4345,alert,Threshold level: alert
2023-03-03 06:00:00+00:00,threshold_alert,PM10,S10,2,64.0657,alert,Threshold level: alert
2023-03-03 07:00:00+00:00,threshold_alert,PM10,S10,2,58.7687,alert,Threshold level: alert
2023-03-03 08:00:00+00:00,threshold_warn,PM10,S10,2,49.6457,warn,Threshold level: warn
2023-03-03 09:00:00+00:00,threshold_warn,PM10,S10,2,48.0309,warn,Threshold level: warn
2023-03-03 23:00:00+00:00,threshold_warn,PM10,S10,2,45.2785,warn,Threshold level: warn
2023-03-04 00:00:00+00:00,threshold_warn,PM10,S10,2,48.0752,warn,Threshold level: warn
2023-03-04 01:00:00+00:00,threshold_alert,PM10,S10,2,57.6562,alert,Threshold level: alert
2023-03-04 02:00:00+00:00,threshold_alert,PM10,S10,2,60.976,alert,Threshold level: alert
2023-03-04 03:00:00+00:00,threshold_alert,PM10,S10,2,61.8874,alert,Threshold level: alert
2023-03-04 04:00:00+00:00,threshold_alert,PM10,S10,2,60.1619,alert,Threshold level: alert
2023-03-04 05:00:00+00:00,threshold_alert,PM10,S10,2,57.7131,alert,Threshold level: alert
2023-03-04 06:00:00+00:00,threshold_alert,PM10,S10,2,55.0345,alert,Threshold level: alert
2023-03-04 07:00:00+00:00,threshold_warn,PM10,S10,2,48.681,warn,Threshold level: warn
2023-03-18 18:00:00+00:00,threshold_warn,PM10,S10,2,46.0806,warn,Threshold level: warn
2023-03-18 19:00:00+00:00,threshold_alert,PM10,S10,2,52.4119,alert,Threshold level: alert
2023-03-18 20:00:00+00:00,threshold_alert,PM10,S10,2,57.7163,alert,Threshold level: alert
2023-03-18 21:00:00+00:00,threshold_alert,PM10,S10,2,61.5221,alert,Threshold level: alert
2023-03-18 22:00:00+00:00,threshold_alert,PM10,S10,2,64.5258,alert,Threshold level: alert
2023-03-18 23:00:00+00:00,threshold_alert,PM10,S10,2,68.1451,alert,Threshold level: alert
2023-03-19 00:00:00+00:00,threshold_alert,PM10,S10,2,72.7726,alert,Threshold level: alert
2023-03-19 01:00:00+00:00,threshold_alert,PM10,S10,2,78.9615,alert,Threshold level: alert
2023-03-19 02:00:00+00:00,threshold_alert,PM10,S10,2,81.155,alert,Threshold level: alert
2023-03-19 03:00:00+00:00,threshold_alert,PM10,S10,2,81.0966,alert,Threshold level: alert
2023-03-19 04:00:00+00:00,threshold_alert,PM10,S10,2,80.3025,alert,Threshold level: alert
2023-03-19 05:00:00+00:00,threshold_alert,PM10,S10,2,77.4127,alert,Threshold level: alert
2023-03-19 06:00:00+00:00,threshold_alert,PM10,S10,2,75.3875,alert,Threshold level: alert
2023-03-19 07:00:00+00:00,threshold_alert,PM10,S10,2,71.7415,alert,Threshold level: alert
2023-03-19 08:00:00+00:00,threshold_alert,PM10,S10,2,67.0655,alert,Threshold level: alert
2023-03-19 09:00:00+00:00,threshold_alert,PM10,S10,2,57.3287,alert,Threshold level: alert
2023-03-19 13:00:00+00:00,threshold_warn,PM10,S10,2,45.7293,warn,Threshold level: warn
2023-03-19 14:00:00+00:00,threshold_warn,PM10,S10,2,48.1375,warn,Threshold level: warn
2023-03-19 15:00:00+00:00,threshold_alert,PM10,S10,2,58.3264,alert,Threshold level: alert
2023-03-19 16:00:00+00:00,threshold_alert,PM10,S10,2,61.1791,alert,Threshold level: alert
2023-03-19 17:00:00+00:00,threshold_alert,PM10,S10,2,67.7306,alert,Threshold level: alert
2023-03-19 18:00:00+00:00,threshold_alert,PM10,S10,2,70.8426,alert,Threshold level: alert
2023-03-19 19:00:00+00:00,threshold_alert,PM10,S10,2,70.8119,alert,Threshold level: alert
2023-03-19 20:00:00+00:00,threshold_alert,PM10,S10,2,73.735,alert,Threshold level: alert
2023-03-19 21:00:00+00:00,threshold_alert,PM10,S10,2,73.6138,alert,Threshold level: alert
2023-03-19 22:00:00+00:00,threshold_alert,PM10,S10,2,73.1791,alert,Threshold level: alert
2023-03-19 23:00:00+00:00,threshold_alert,PM10,S10,2,68.2263,alert,Threshold level: alert
2023-03-20 00:00:00+00:00,threshold_alert,PM10,S10,2,66.3526,alert,Threshold level: alert
2023-03-20 01:00:00+00:00,threshold_alert,PM10,S10,2,65.5983,alert,Threshold level: alert
2023-03-20 02:00:00+00:00,threshold_alert,PM10,S10,2,62.3557,alert,Threshold level: alert
2023-03-20 03:00:00+00:00,threshold_alert,PM10,S10,2,57.6899,alert,Threshold level: alert
2023-03-20 04:00:00+00:00,threshold_alert,PM10,S10,2,56.8061,alert,Threshold level: alert
2023-03-20 05:00:00+00:00,threshold_alert,PM10,S10,2,50.9384,alert,Threshold level: alert
2023-03-20 06:00:00+00:00,threshold_warn,PM10,S10,2,49.7227,warn,Threshold level: warn
2023-03-20 07:00:00+00:00,threshold_warn,PM10,S10,2,48.5752,warn,Threshold level: warn
2023-03-26 22:00:00+00:00,threshold_warn,PM10,S10,2,45.2666,warn,Threshold level: warn
2023-03-26 23:00:00+00:00,threshold_warn,PM10,S10,2,47.3957,warn,Threshold level: warn
2023-03-27 00:00:00+00:00,threshold_warn,PM10,S10,2,46.9789,warn,Threshold level: warn
2023-03-27 01:00:00+00:00,threshold_warn,PM10,S10,2,45.993,warn,Threshold level: warn
2022-09-22 23:00:00+00:00,threshold_warn,PM10,S5,2,47.6,warn,Threshold level: warn
2022-09-23 00:00:00+00:00,threshold_warn,PM10,S5,2,46.9691,warn,Threshold level: warn
2022-09-23 01:00:00+00:00,threshold_warn,PM10,S5,2,48.5832,warn,Threshold level: warn
2022-09-23 02:00:00+00:00,threshold_warn,PM10,S5,2,47.408,warn,Threshold level: warn
2022-09-23 21:00:00+00:00,threshold_warn,PM10,S5,2,48.1175,warn,Threshold level: warn
2022-09-23 22:00:00+00:00,threshold_alert,PM10,S5,2,52.0859,alert,Threshold level: alert
2022-09-23 23:00:00+00:00,threshold_alert,PM10,S5,2,53.5682,alert,Threshold level: alert
2022-09-24 00:00:00+00:00,threshold_alert,PM10,S5,2,51.2356,alert,Threshold level: alert
2022-09-24 01:00:00+00:00,threshold_warn,PM10,S5,2,49.1239,warn,Threshold level: warn
2022-09-24 02:00:00+00:00,threshold_warn,PM10,S5,2,46.7329,warn,Threshold level: warn
2022-09-24 03:00:00+00:00,threshold_warn,PM10,S5,2,45.1036,warn,Threshold level: warn
2022-09-24 21:00:00+00:00,threshold_warn,PM10,S5,2,49.7872,warn,Threshold level: warn
2022-09-24 22:00:00+00:00,threshold_alert,PM10,S5,2,55.2357,alert,Threshold level: alert
2022-09-24 23:00:00+00:00,threshold_alert,PM10,S5,2,57.1533,alert,Threshold level: alert
2022-09-25 00:00:00+00:00,threshold_alert,PM10,S5,2,58.3335,alert,Threshold level: alert
2022-09-25 01:00:00+00:00,threshold_alert,PM10,S5,2,55.824,alert,Threshold level: alert
2022-09-25 02:00:00+00:00,threshold_alert,PM10,S5,2,53.7589,alert,Threshold level: alert
2022-09-25 03:00:00+00:00,threshold_alert,PM10,S5,2,51.8072,alert,Threshold level: alert
2022-09-25 04:00:00+00:00,threshold_alert,PM10,S5,2,51.9332,alert,Threshold level: alert
2022-09-25 05:00:00+00:00,threshold_alert,PM10,S5,2,50.3013,alert,Threshold level: alert
2022-09-25 06:00:00+00:00,threshold_warn,PM10,S5,2,46.0952,warn,Threshold level: warn
2022-09-30 22:00:00+00:00,threshold_alert,PM10,S5,2,50.7993,alert,Threshold level: alert
2022-09-30 23:00:00+00:00,threshold_alert,PM10,S5,2,51.9872,alert,Threshold level: alert
2022-10-01 00:00:00+00:00,threshold_warn,PM10,S5,2,49.5716,warn,Threshold level: warn
2022-10-01 01:00:00+00:00,threshold_warn,PM10,S5,2,46.9522,warn,Threshold level: warn
2022-10-07 18:00:00+00:00,threshold_warn,PM10,S5,2,47.5973,warn,Threshold level: warn
2022-10-07 19:00:00+00:00,threshold_alert,PM10,S5,2,50.9636,alert,Threshold level: alert
2022-10-07 20:00:00+00:00,threshold_alert,PM10,S5,2,55.067,alert,Threshold level: alert
2022-10-07 21:00:00+00:00,threshold_alert,PM10,S5,2,57.5934,alert,Threshold level: alert
2022-10-07 22:00:00+00:00,threshold_alert,PM10,S5,2,56.9747,alert,Threshold level: alert
2022-10-07 23:00:00+00:00,threshold_alert,PM10,S5,2,56.7184,alert,Threshold level: alert
2022-10-08 00:00:00+00:00,threshold_alert,PM10,S5,2,56.0177,alert,Threshold level: alert
2022-10-08 01:00:00+00:00,threshold_alert,PM10,S5,2,50.7197,alert,Threshold level: alert
2022-10-08 02:00:00+00:00,threshold_warn,PM10,S5,2,49.1171,warn,Threshold level: warn
2022-10-12 22:00:00+00:00,threshold_warn,PM10,S5,2,46.0555,warn,Threshold level: warn
2022-10-12 23:00:00+00:00,threshold_warn,PM10,S5,2,47.3406,warn,Threshold level: warn
2022-10-13 00:00:00+00:00,threshold_warn,PM10,S5,2,47.5108,warn,Threshold level: warn
2022-10-13 01:00:00+00:00,threshold_warn,PM10,S5,2,48.4608,warn,Threshold level: warn
2022-10-13 02:00:00+00:00,threshold_warn,PM10,S5,2,48.032,warn,Threshold level: warn
2022-10-13 03:00:00+00:00,threshold_warn,PM10,S5,2,47.0907,warn,Threshold level: warn
2022-10-13 18:00:00+00:00,threshold_warn,PM10,S5,2,47.5446,warn,Threshold level: warn
2022-10-13 19:00:00+00:00,threshold_alert,PM10,S5,2,51.7577,alert,Threshold level: alert
2022-10-13 20:00:00+00:00,threshold_alert,PM10,S5,2,53.5712,alert,Threshold level: alert
2022-10-13 21:00:00+00:00,threshold_alert,PM10,S5,2,53.752,alert,Threshold level: alert
2022-10-13 22:00:00+00:00,threshold_alert,PM10,S5,2,52.9287,alert,Threshold level: alert
2022-10-13 23:00:00+00:00,threshold_alert,PM10,S5,2,50.7956,alert,Threshold level: alert
2022-10-14 00:00:00+00:00,threshold_warn,PM10,S5,2,49.3869,warn,Threshold level: warn
2022-10-14 01:00:00+00:00,threshold_warn,PM10,S5,2,48.0924,warn,Threshold level: warn
2022-10-17 06:00:00+00:00,threshold_alert,PM10,S5,2,50.6866,alert,Threshold level: alert
2022-10-17 07:00:00+00:00,threshold_alert,PM10,S5,2,51.8799,alert,Threshold level: alert
2022-10-17 08:00:00+00:00,threshold_alert,PM10,S5,2,55.2791,alert,Threshold level: alert
2022-10-17 09:00:00+00:00,threshold_alert,PM10,S5,2,54.9387,alert,Threshold level: alert
